name,page,category,tags,url,pageStatus
Souffl6d Crackers,145,Breads,,https://archive.org/details/cookingscholbost00farmrich/page/n206,verified
Soups,109,Soups & Stews,,https://archive.org/details/cookingscholbost00farmrich/page/n168,verified
Almond,125,,,https://archive.org/details/cookingscholbost00farmrich/page/n184,verified
Appledore,138,,,https://archive.org/details/cookingscholbost00farmrich/page/n199,verified
"Artichoke, Cream of",136,Sides,,https://archive.org/details/cookingscholbost00farmrich/page/n197,verified
Asparagus,123,Sides,,https://archive.org/details/cookingscholbost00farmrich/page/n182,verified
"Bean, Baked",135,Sides,,https://archive.org/details/cookingscholbost00farmrich/page/n196,verified
"Bean, Black",135,Sides,,https://archive.org/details/cookingscholbost00farmrich/page/n196,verified
"Bean, String",126,Sides,,https://archive.org/details/cookingscholbost00farmrich/page/n185,verified
Binding of,113,,,https://archive.org/details/cookingscholbost00farmrich/page/n172,verified
"Bisque, Mock",141,Soups & Stews,,https://archive.org/details/cookingscholbost00farmrich/page/n202,verified
Bortchock,116,,,https://archive.org/details/cookingscholbost00farmrich/page/n175,verified
"Bouillon, Clam",129,Soups & Stews,,https://archive.org/details/cookingscholbost00farmrich/page/n188,verified
"Bouillon, Iced",114,Soups & Stews,,https://archive.org/details/cookingscholbost00farmrich/page/n173,verified
"Bouillon, Tomato, with Oysters",114,Soups & Stews,,https://archive.org/details/cookingscholbost00farmrich/page/n173,verified
"Cauliflower, Cream of",125,Sides,,https://archive.org/details/cookingscholbost00farmrich/page/n184,verified
"Celery, I",136,Sides,,https://archive.org/details/cookingscholbost00farmrich/page/n197,verified
"Celery, II",137,Sides,,https://archive.org/details/cookingscholbost00farmrich/page/n198,verified
"Celery, Cream of",123,Sides,,https://archive.org/details/cookingscholbost00farmrich/page/n182,verified
Chestnut Purge,126,Sides,,https://archive.org/details/cookingscholbost00farmrich/page/n185,verified
Chicken,120,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n179,verified
"Chicken, with Wine",118,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n177,verified
Clam and Oyster,131,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n190,verified
Clam and Tomato Bisque,132,Soups & Stews,,https://archive.org/details/cookingscholbost00farmrich/page/n191,verified
"Clam, Cream of",132,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n191,verified
"Clam, with Poached Eggs",131,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n190,verified
Clearing of,112,,,https://archive.org/details/cookingscholbost00farmrich/page/n171,verified
Consomm6,109,Soups & Stews,,https://archive.org/details/cookingscholbost00farmrich/page/n168,verified
Consomm6 k la Royal,128,Soups & Stews,,https://archive.org/details/cookingscholbost00farmrich/page/n187,verified
Gonsomm6 au Parmesan,128,,,https://archive.org/details/cookingscholbost00farmrich/page/n187,verified
Gonaoiiuii6 auz Pfttea,129,,,https://archive.org/details/cookingscholbost00farmrich/page/n188,verified
"Consomme, Bortchock",129,Soups & Stews,,https://archive.org/details/cookingscholbost00farmrich/page/n188,verified
"Consomme, Clam",132,Soups & Stews,,https://archive.org/details/cookingscholbost00farmrich/page/n191,verified
"Consomme, Claret",129,Soups & Stews,,https://archive.org/details/cookingscholbost00farmrich/page/n188,verified
Consomm6 Colbert,128,Soups & Stews,,https://archive.org/details/cookingscholbost00farmrich/page/n187,verified
Consomm6 d'Orleans,129,Soups & Stews,,https://archive.org/details/cookingscholbost00farmrich/page/n188,verified
Consomm6 Princess,129,Soups & Stews,,https://archive.org/details/cookingscholbost00farmrich/page/n188,verified
Consomme with Vegetables,129,Soups & Stews,,https://archive.org/details/cookingscholbost00farmrich/page/n188,verified
Corn,137,Sides,,https://archive.org/details/cookingscholbost00farmrich/page/n198,verified
Crab,126,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n185,verified
Cream,109,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n168,verified
Creole,115,,,https://archive.org/details/cookingscholbost00farmrich/page/n174,verified
Cucumber,125,Sides,,https://archive.org/details/cookingscholbost00farmrich/page/n184,verified
Dinner,116,,,https://archive.org/details/cookingscholbost00farmrich/page/n175,verified
Duchess,121,,,https://archive.org/details/cookingscholbost00farmrich/page/n180,verified
Farina,120,,,https://archive.org/details/cookingscholbost00farmrich/page/n179,verified
French White,119,,,https://archive.org/details/cookingscholbost00farmrich/page/n178,verified
Hygienic,120,,,https://archive.org/details/cookingscholbost00farmrich/page/n179,verified
Imperial,122,,,https://archive.org/details/cookingscholbost00farmrich/page/n181,verified
Julienne,116,,,https://archive.org/details/cookingscholbost00farmrich/page/n175,verified
Kornlet,138,,,https://archive.org/details/cookingscholbost00farmrich/page/n199,verified
Leek and Potato,139,Sides,,https://archive.org/details/cookingscholbost00farmrich/page/n200,verified
"Lettuce, Cream of",124,Sides,,https://archive.org/details/cookingscholbost00farmrich/page/n183,verified
"Lima Beans, Cream of",136,Sides,,https://archive.org/details/cookingscholbost00farmrich/page/n197,verified
Lobster Bisque),133,Soups & Stews,,https://archive.org/details/cookingscholbost00farmrich/page/n192,verified
Macaroni,114,Sides,,https://archive.org/details/cookingscholbost00farmrich/page/n173,verified
Making,110,,,https://archive.org/details/cookingscholbost00farmrich/page/n169,verified
Mock Turtle,127,,,https://archive.org/details/cookingscholbost00farmrich/page/n186,verified
Mulligatawny,127,,,https://archive.org/details/cookingscholbost00farmrich/page/n186,verified
Mushroom,124,Sides,,https://archive.org/details/cookingscholbost00farmrich/page/n183,verified
"Mushroom, Cream of",124,Sides,,https://archive.org/details/cookingscholbost00farmrich/page/n183,verified
Ox-tail,117,,,https://archive.org/details/cookingscholbost00farmrich/page/n176,verified
Oyster,130,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n189,verified
"Oyster, Amsterdam Style",130,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n189,verified
"Oyster, French",130,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n189,verified
"Oyster, Gumbo",131,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n190,verified
"Pea, Split",138,Sides,,https://archive.org/details/cookingscholbost00farmrich/page/n199,verified
Philadelphia Pepper Pot,127,Sides,,https://archive.org/details/cookingscholbost00farmrich/page/n186,verified
Potato,138,Sides,,https://archive.org/details/cookingscholbost00farmrich/page/n199,verified
"Potato, Swiss",139,Sides,,https://archive.org/details/cookingscholbost00farmrich/page/n200,verified
Royal,121,,,https://archive.org/details/cookingscholbost00farmrich/page/n180,verified
Salmon,141,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n202,verified
"Scallop, Cream of",133,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n192,verified
Scotch,117,,,https://archive.org/details/cookingscholbost00farmrich/page/n176,verified
Spinach,123,Sides,,https://archive.org/details/cookingscholbost00farmrich/page/n182,verified
Spring,120,,,https://archive.org/details/cookingscholbost00farmrich/page/n179,verified
Squash,141,Sides,,https://archive.org/details/cookingscholbost00farmrich/page/n202,verified
St. Germain,122,,,https://archive.org/details/cookingscholbost00farmrich/page/n181,verified
"Stock, Lamb",109,Basics,,https://archive.org/details/cookingscholbost00farmrich/page/n168,verified
"Stock, White",109,Basics,,https://archive.org/details/cookingscholbost00farmrich/page/n168,verified
"Stock, White, I",118,Basics,,https://archive.org/details/cookingscholbost00farmrich/page/n177,verified
"Stock, White, II",118,Basics,,https://archive.org/details/cookingscholbost00farmrich/page/n177,verified
"Stock, White. Ill",118,Basics,,https://archive.org/details/cookingscholbost00farmrich/page/n177,verified
Tapioca Wine,141,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n202,verified
Tomato,140,Sides,,https://archive.org/details/cookingscholbost00farmrich/page/n201,verified
"Tomato, Cream of",140,Sides,,https://archive.org/details/cookingscholbost00farmrich/page/n201,verified
"Tomato, with Stock",115,Sides,,https://archive.org/details/cookingscholbost00farmrich/page/n174,verified
Turkey,120,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n179,verified
Turkish,115,,,https://archive.org/details/cookingscholbost00farmrich/page/n174,verified
Veal and Sago,122,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n181,verified
Vegetable,139,Sides,,https://archive.org/details/cookingscholbost00farmrich/page/n200,verified
"Watercress, Cream of",124,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n183,verified
White,119,,,https://archive.org/details/cookingscholbost00farmrich/page/n178,verified
Spaghetti,92,Sides,,https://archive.org/details/cookingscholbost00farmrich/page/n149,verified
Spanish Cake,510,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n611,verified
Cream,423,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n514,verified
Pickles,591,Preserves & Pickles,,https://archive.org/details/cookingscholbost00farmrich/page/n700,verified
Sauce,271,Sauces & Condiments,,https://archive.org/details/cookingscholbost00farmrich/page/n348,verified
"Sauce, for Salmi of Duck",264,Sauces & Condiments,,https://archive.org/details/cookingscholbost00farmrich/page/n341,verified
Souffl6,398,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n487,verified
Spice Cookies,486,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n583,verified
Spiced Currants,588,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n697,verified
Spinach,299,Sides,,https://archive.org/details/cookingscholbost00farmrich/page/n376,verified
Boiled,299,,,https://archive.org/details/cookingscholbost00farmrich/page/n376,verified
French Style,300,,,https://archive.org/details/cookingscholbost00farmrich/page/n377,verified
Puree of,300,Soups & Stews,,https://archive.org/details/cookingscholbost00farmrich/page/n377,verified
Salad,335,Salads,,https://archive.org/details/cookingscholbost00farmrich/page/n418,verified
Sponge Cake,502,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n603,verified
"Cake, Cheap",501,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n602,verified
"Cake, Chocolate",511,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n612,verified
"Cake, Cream",501,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n602,verified
"Cake, Hot-Water",501,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n602,verified
Drops,504,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n605,verified
Fritters,353,Sides,,https://archive.org/details/cookingscholbost00farmrich/page/n438,verified
Strawberry,429,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n520,verified
Spun Sugar,548,,,https://archive.org/details/cookingscholbost00farmrich/page/n651,verified
Squask,300,,,https://archive.org/details/cookingscholbost00farmrich/page/n377,verified
Biscuits,67,Breads,,https://archive.org/details/cookingscholbost00farmrich/page/n122,verified
Hubbard,300,,,https://archive.org/details/cookingscholbost00farmrich/page/n377,verified
Marrow,300,,,https://archive.org/details/cookingscholbost00farmrich/page/n377,verified
Pie I,473,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n568,verified
Pie II,474,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n569,verified
Soup,141,Soups & Stews,,https://archive.org/details/cookingscholbost00farmrich/page/n202,verified
"Summer, Boiled",301,,,https://archive.org/details/cookingscholbost00farmrich/page/n378,verified
"Summer, Fried, I",301,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n378,verified
"Summer, Fried, II",301,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n378,verified
Turban,300,,,https://archive.org/details/cookingscholbost00farmrich/page/n377,verified
"Winter, Baked, I",301,,,https://archive.org/details/cookingscholbost00farmrich/page/n378,verified
"Winter, Baked, II",301,,,https://archive.org/details/cookingscholbost00farmrich/page/n378,verified
"Winter, Boiled",301,,,https://archive.org/details/cookingscholbost00farmrich/page/n378,verified
"Winter, Steamed",301,,,https://archive.org/details/cookingscholbost00farmrich/page/n378,verified
Starch,5,,,https://archive.org/details/cookingscholbost00farmrich/page/n50,verified
Corn,6,Sides,,https://archive.org/details/cookingscholbost00farmrich/page/n51,verified
"Starch, Dextrine",5,,,https://archive.org/details/cookingscholbost00farmrich/page/n50,verified
Glycogen,6,,,https://archive.org/details/cookingscholbost00farmrich/page/n51,verified
Test for,5,,,https://archive.org/details/cookingscholbost00farmrich/page/n50,verified
Sterling Sauce,409,Sauces & Condiments,,https://archive.org/details/cookingscholbost00farmrich/page/n498,verified
"Stew, Beef, with Dumplings",205,Soups & Stews,,https://archive.org/details/cookingscholbost00farmrich/page/n276,verified
"Irish, with Dumplings",221,Sides,,https://archive.org/details/cookingscholbost00farmrich/page/n294,verified
Oyster,129,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n188,verified
Scallop,130,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n189,verified
Stewed Prunes,572,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n679,verified
Stewing,19,,,https://archive.org/details/cookingscholbost00farmrich/page/n66,verified
St. Germain Soup,122,Soups & Stews,,https://archive.org/details/cookingscholbost00farmrich/page/n181,verified
"Sticks, Bread",59,Breads,,https://archive.org/details/cookingscholbost00farmrich/page/n112,verified
Cheese,145,Sides,,https://archive.org/details/cookingscholbost00farmrich/page/n206,verified
Imperial (in Rings),145,,,https://archive.org/details/cookingscholbost00farmrich/page/n206,verified
Salad,60,Salads,,https://archive.org/details/cookingscholbost00farmrich/page/n113,verified
St. James Pudding,401,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n490,verified
Bavarian Cream,430,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n521,verified
Cottage Pudding,395,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n484,verified
Ice Cream I,444,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n537,verified
Ice Cream II,444,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n537,verified
Preserves,581,Preserves & Pickles,,https://archive.org/details/cookingscholbost00farmrich/page/n690,verified
Short Cake I,83,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n140,verified
Short Cake II,84,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n141,verified
"Short Cake, Rich",84,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n141,verified
Sponge,429,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n520,verified
String Bean Salad,329,Salads,,https://archive.org/details/cookingscholbost00farmrich/page/n410,verified
String Bean Soup,126,Soups & Stews,,https://archive.org/details/cookingscholbost00farmrich/page/n185,verified
Dates I,535,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n638,verified
Dates II,535,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n638,verified
Peppers I,298,Sides,,https://archive.org/details/cookingscholbost00farmrich/page/n375,verified
Peppers II,298,Sides,,https://archive.org/details/cookingscholbost00farmrich/page/n375,verified
Tomato Salad I,332,Salads,,https://archive.org/details/cookingscholbost00farmrich/page/n415,verified
Tomato Salad II,332,Salads,,https://archive.org/details/cookingscholbost00farmrich/page/n415,verified
"Tomato Salad, German Style",332,Salads,,https://archive.org/details/cookingscholbost00farmrich/page/n415,verified
Tomatoes,303,Sides,,https://archive.org/details/cookingscholbost00farmrich/page/n380,verified
"Chestnut, for Goose",256,Sides,,https://archive.org/details/cookingscholbost00farmrich/page/n331,verified
"Fish, I",164,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n227,verified
"Fish, II",165,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n228,verified
Oyster,166,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n229,verified
"Oyster, for Turkey",265,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n342,verified
"Peanut, for Duck",257,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n334,verified
"StuflBng, Potato, for Goose",256,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n331,verified
Poultry,244,,,https://archive.org/details/cookingscholbost00farmrich/page/n319,verified
"Turkey, Swedish Style",255,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n330,verified
Sucrose,6,,,https://archive.org/details/cookingscholbost00farmrich/page/n51,verified
Pudding,402,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n491,verified
Sugar,6,,,https://archive.org/details/cookingscholbost00farmrich/page/n51,verified
Barley,7,,,https://archive.org/details/cookingscholbost00farmrich/page/n52,verified
"Boiled, for Confections",544,,,https://archive.org/details/cookingscholbost00farmrich/page/n647,verified
Cane (Sucrose),6,,,https://archive.org/details/cookingscholbost00farmrich/page/n51,verified
Changes in Cooking of,7,,,https://archive.org/details/cookingscholbost00farmrich/page/n52,verified
Fruit (Diabetin),6,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n51,verified
Fruit (Levulose),6,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n51,verified
Grape (Glucose),6,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n51,verified
Milk (Lactose),6,,,https://archive.org/details/cookingscholbost00farmrich/page/n51,verified
Spun,548,,,https://archive.org/details/cookingscholbost00farmrich/page/n651,verified
Suitable Combinations for Serving,602,,,https://archive.org/details/cookingscholbost00farmrich/page/n717,verified
"Roll, with Claret Sauce",451,Breads,,https://archive.org/details/cookingscholbost00farmrich/page/n544,verified
Sunshine Cake,502,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n603,verified
Supreme of Chicken,367,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n452,verified
Sauce,273,Sauces & Condiments,,https://archive.org/details/cookingscholbost00farmrich/page/n350,verified
Swedish Bread,63,Breads,,https://archive.org/details/cookingscholbost00farmrich/page/n116,verified
Rolls,60,Breads,,https://archive.org/details/cookingscholbost00farmrich/page/n113,verified
Tea Braid,64,Drinks,,https://archive.org/details/cookingscholbost00farmrich/page/n117,verified
Tea Ring I,64,Drinks,,https://archive.org/details/cookingscholbost00farmrich/page/n117,verified
Tea Ring II,64,Drinks,,https://archive.org/details/cookingscholbost00farmrich/page/n117,verified
Wafers,492,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n591,verified
Sweetbreads,232,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n305,verified
Broiled,232,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n305,verified
Country Style,233,,,https://archive.org/details/cookingscholbost00farmrich/page/n306,verified
Creamed,233,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n306,verified
"Creamed, and Chicken",233,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n306,verified
"Cutlets of, k la Victoria",361,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n446,verified
Cutlets with Asparagus Tips,234,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n307,verified
Epigrams of,361,,,https://archive.org/details/cookingscholbost00farmrich/page/n446,verified
"Eugenie, Braised",234,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n307,verified
Larded,233,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n306,verified
Mousse,367,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n452,verified
Ramequins,371,Sides,appetizer,https://archive.org/details/cookingscholbost00farmrich/page/n456,verified
Sweet Pickled Peaches,589,Preserves & Pickles,,https://archive.org/details/cookingscholbost00farmrich/page/n698,verified
Pickled Pears,589,Preserves & Pickles,,https://archive.org/details/cookingscholbost00farmrich/page/n698,verified
Swiss Pudding,400,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n489,verified
Salad,345,Salads,,https://archive.org/details/cookingscholbost00farmrich/page/n430,verified
"Swordfish, Broiled",163,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n226,verified
"Tables, Composition of Cereals",85,Breakfast & Brunch,,https://archive.org/details/cookingscholbost00farmrich/page/n142,verified
Composition of Fish,161,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n224,verified
Composition of Meats,195,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n264,verified
Composition of Vegetables,280,Sides,,https://archive.org/details/cookingscholbost00farmrich/page/n357,verified
Vegetables,587,Sides,,https://archive.org/details/cookingscholbost00farmrich/page/n696,verified
Fruits,587,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n696,verified
Tapioca,6,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n51,verified
"Pudding, Apple",391,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n480,verified
Custard,391,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n480,verified
Newton,391,,,https://archive.org/details/cookingscholbost00farmrich/page/n480,verified
Peach,391,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n480,verified
Wine Soup,141,Soups & Stews,,https://archive.org/details/cookingscholbost00farmrich/page/n202,verified
Tartar Sauce,273,Sauces & Condiments,,https://archive.org/details/cookingscholbost00farmrich/page/n350,verified
"Tartlets, Almond",478,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n575,verified
Lemon,479,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n576,verified
Polish,478,,,https://archive.org/details/cookingscholbost00farmrich/page/n575,verified
Tarts,478,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n575,verified
Banbury,475,,,https://archive.org/details/cookingscholbost00farmrich/page/n572,verified
Calv6,479,,,https://archive.org/details/cookingscholbost00farmrich/page/n576,verified
"Tea, 32. and Coffee Pots, Care oU 599. and Coffee Stains, to Remove",600,Drinks,,https://archive.org/details/cookingscholbost00farmrich/page/n713,verified
Black,32,,,https://archive.org/details/cookingscholbost00farmrich/page/n79,verified
De John's,34,,,https://archive.org/details/cookingscholbost00farmrich/page/n81,verified
Five o'clock,34,,,https://archive.org/details/cookingscholbost00farmrich/page/n81,verified
Green,32,,,https://archive.org/details/cookingscholbost00farmrich/page/n79,verified
Iced,34,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n81,verified
Making of,34,,,https://archive.org/details/cookingscholbost00farmrich/page/n81,verified
Russian,34,,,https://archive.org/details/cookingscholbost00farmrich/page/n81,verified
Wellesley,34,,,https://archive.org/details/cookingscholbost00farmrich/page/n81,verified
"Calf's Head, k la",210,,,https://archive.org/details/cookingscholbost00farmrich/page/n281,verified
Mock,262,,,https://archive.org/details/cookingscholbost00farmrich/page/n339,verified
Washington,176,,,https://archive.org/details/cookingscholbost00farmrich/page/n241,verified
"Thanksgiving Dinner, Menu for",610,,,https://archive.org/details/cookingscholbost00farmrich/page/n725,verified
Pudding I,402,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n491,verified
Pudding II,402,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n491,verified
Theine,33,,,https://archive.org/details/cookingscholbost00farmrich/page/n80,verified
Theobromine,40,,,https://archive.org/details/cookingscholbost00farmrich/page/n89,verified
Third Bread,56,Breads,,https://archive.org/details/cookingscholbost00farmrich/page/n107,verified
"Timbale Iron, to Heat",362,Sides,,https://archive.org/details/cookingscholbost00farmrich/page/n447,verified
"Timbales, Chicken, I",365,Sides,,https://archive.org/details/cookingscholbost00farmrich/page/n450,verified
"Chicken, II",366,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n451,verified
"Chicken, III",366,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n451,verified
Forming of,362,,,https://archive.org/details/cookingscholbost00farmrich/page/n447,verified
"i Halibut, I",364,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n449,verified
"HaUbut, II",364,,,https://archive.org/details/cookingscholbost00farmrich/page/n449,verified
"Lobster, I",364,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n449,verified
"Lobster, II",364,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n449,verified
{ Macaroni,363,Sides,,https://archive.org/details/cookingscholbost00farmrich/page/n448,verified
Pimento,363,,,https://archive.org/details/cookingscholbost00farmrich/page/n448,verified
Rice,363,Sides,,https://archive.org/details/cookingscholbost00farmrich/page/n448,verified
Spaghetti,363,Sides,,https://archive.org/details/cookingscholbost00farmrich/page/n448,verified
Swedish,362,,,https://archive.org/details/cookingscholbost00farmrich/page/n447,verified
Sweetbread and Mushroom,366,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n451,verified
Tipsy Pudding,413,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n502,verified
"Toast, Brown Bread, Milk",68,Breads,,https://archive.org/details/cookingscholbost00farmrich/page/n123,verified
Cream,68,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n123,verified
"Cream, Tomato",68,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n123,verified
German,69,,,https://archive.org/details/cookingscholbost00farmrich/page/n124,verified
"Milk, I, 68 ; II",68,,,https://archive.org/details/cookingscholbost00farmrich/page/n123,verified
Oyster,183,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n248,verified
Water,68,,,https://archive.org/details/cookingscholbost00farmrich/page/n123,verified
Toasted Marshmallows,422,Desserts,,https://archive.org/details/cookingscholbost00farmrich/page/n511,verified
Toasted Salt Fish,178,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n243,verified
Tomato and Celery Relish,589,Sauces & Condiments,,https://archive.org/details/cookingscholbost00farmrich/page/n698,verified
Bouillon with Oysters,114,Soups & Stews,,https://archive.org/details/cookingscholbost00farmrich/page/n173,verified
Ciboulettes,333,,,https://archive.org/details/cookingscholbost00farmrich/page/n416,verified
Cream Sauce,271,Sauces & Condiments,,https://archive.org/details/cookingscholbost00farmrich/page/n348,verified
Cream Toast,68,Breakfast & Brunch,,https://archive.org/details/cookingscholbost00farmrich/page/n123,verified
Fritters,351,Sides,,https://archive.org/details/cookingscholbost00farmrich/page/n436,verified
Jelly Salad,334,Salads,,https://archive.org/details/cookingscholbost00farmrich/page/n417,verified
Preserve,583,Preserves & Pickles,,https://archive.org/details/cookingscholbost00farmrich/page/n692,verified
Rarebit,563,Sides,,https://archive.org/details/cookingscholbost00farmrich/page/n670,verified
"Salad, Frozen",334,Salads,,https://archive.org/details/cookingscholbost00farmrich/page/n417,verified
"Sauce I, without Stock",269,Sauces & Condiments,,https://archive.org/details/cookingscholbost00farmrich/page/n346,verified
Sauce II,270,Sauces & Condiments,,https://archive.org/details/cookingscholbost00farmrich/page/n347,verified
Sauce III,270,Sauces & Condiments,,https://archive.org/details/cookingscholbost00farmrich/page/n347,verified
Soup,140,Soups & Stews,,https://archive.org/details/cookingscholbost00farmrich/page/n201,verified
"Soup, Cream of",140,Soups & Stews,,https://archive.org/details/cookingscholbost00farmrich/page/n201,verified
"Soup, with Stock",115,Soups & Stews,,https://archive.org/details/cookingscholbost00farmrich/page/n174,verified
Tomatoes,302,Sides,,https://archive.org/details/cookingscholbost00farmrich/page/n379,verified
"Baked, I",303,,,https://archive.org/details/cookingscholbost00farmrich/page/n380,verified
"Baked, II",303,,,https://archive.org/details/cookingscholbost00farmrich/page/n380,verified
Broiled,302,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n379,verified
"Tomatoes, Devilled",303,Sides,,https://archive.org/details/cookingscholbost00farmrich/page/n380,verified
Scalloped,302,Sides,,https://archive.org/details/cookingscholbost00farmrich/page/n379,verified
Sliced,302,,,https://archive.org/details/cookingscholbost00farmrich/page/n379,verified
Stewed,302,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n379,verified
Stuffed,303,Sides,,https://archive.org/details/cookingscholbost00farmrich/page/n380,verified
Stuffed with Pineapple,332,Sides,,https://archive.org/details/cookingscholbost00farmrich/page/n415,verified
"Tongue, Boiled",207,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n278,verified
Braised,207,Mains,,https://archive.org/details/cookingscholbost00farmrich/page/n278,verified
"Breaded, with Tomato Sauce",563,Sauces & Condiments,,https://archive.org/details/cookingscholbost00farmrich/page/n670,verified
Calves',210,,,https://archive.org/details/cookingscholbost00farmrich/page/n281,verified
"Calves', Sauce Piquante",210,Sauces & Condiments,,https://archive.org/details/cookingscholbost00farmrich/page/n281,verified
